Year,Month_Name,Date,State,Vehicle_Class,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity,Cluster
2017.0,nov,11/1/2017,23,40,2,7,0.0,0
2017.0,nov,11/1/2017,23,58,1,2,0.0,1
2017.0,nov,11/1/2017,23,59,1,5,0.0,1
2017.0,nov,11/1/2017,23,69,4,11,0.0,0
2017.0,nov,11/1/2017,24,1,4,11,0.0,2
2017.0,nov,11/1/2017,24,2,4,11,0.0,2
2017.0,nov,11/1/2017,24,5,4,11,0.0,2
2017.0,nov,11/1/2017,24,9,3,9,0.0,2
2017.0,nov,11/1/2017,24,10,4,11,0.0,2
2017.0,nov,11/1/2017,24,13,4,11,0.0,2
2017.0,nov,11/1/2017,24,15,4,11,0.0,2
2017.0,nov,11/1/2017,24,16,4,11,0.0,2
2017.0,nov,11/1/2017,24,20,3,10,0.0,2
2017.0,nov,11/1/2017,24,18,1,6,7.0,1
2017.0,nov,11/1/2017,24,21,4,11,0.0,2
2017.0,nov,11/1/2017,24,22,4,11,0.0,2
2017.0,nov,11/1/2017,24,25,4,11,0.0,2
2017.0,nov,11/1/2017,24,26,4,11,0.0,2
2017.0,nov,11/1/2017,24,27,4,11,0.0,2
2017.0,nov,11/1/2017,24,30,2,8,0.0,0
2017.0,nov,11/1/2017,24,33,4,11,0.0,2
2017.0,nov,11/1/2017,24,31,0,0,31.0,1
2017.0,nov,11/1/2017,24,32,0,0,0.0,1
2017.0,nov,11/1/2017,24,38,0,0,2.0,1
2017.0,nov,11/1/2017,24,39,2,8,0.0,0
2017.0,nov,11/1/2017,24,40,2,7,0.0,0
2017.0,nov,11/1/2017,24,45,0,0,0.0,1
2017.0,nov,11/1/2017,24,46,3,9,0.0,0
2017.0,nov,11/1/2017,24,47,3,9,0.0,0
2017.0,nov,11/1/2017,24,50,4,11,0.0,0
2017.0,nov,11/1/2017,24,51,4,11,0.0,0
2017.0,nov,11/1/2017,24,58,1,2,0.0,1
2017.0,nov,11/1/2017,24,59,1,5,0.0,1
2017.0,nov,11/1/2017,24,63,4,11,0.0,0
2017.0,nov,11/1/2017,24,64,4,11,0.0,0
2017.0,nov,11/1/2017,24,65,4,11,0.0,0
2017.0,nov,11/1/2017,24,66,4,11,0.0,0
2017.0,nov,11/1/2017,24,71,4,11,0.0,0
2017.0,nov,11/1/2017,26,0,4,11,0.0,2
2017.0,nov,11/1/2017,26,1,4,11,0.0,2
2017.0,nov,11/1/2017,26,2,4,11,0.0,2
2017.0,nov,11/1/2017,26,9,3,9,0.0,2
2017.0,nov,11/1/2017,26,13,4,11,0.0,2
2017.0,nov,11/1/2017,26,15,4,11,0.0,2
2017.0,nov,11/1/2017,26,19,4,11,0.0,2
2017.0,nov,11/1/2017,26,20,3,10,0.0,2
2017.0,nov,11/1/2017,26,18,1,6,9.0,1
2017.0,nov,11/1/2017,26,23,4,11,0.0,2
2017.0,nov,11/1/2017,26,26,4,11,0.0,2
2017.0,nov,11/1/2017,26,27,4,11,0.0,2
2017.0,nov,11/1/2017,26,33,4,11,0.0,2
2017.0,nov,11/1/2017,26,31,0,0,8.0,1
2017.0,nov,11/1/2017,26,32,0,0,0.0,1
2017.0,nov,11/1/2017,26,38,0,0,0.0,1
2017.0,nov,11/1/2017,26,39,2,8,0.0,0
2017.0,nov,11/1/2017,26,40,2,7,0.0,0
2017.0,nov,11/1/2017,26,43,0,1,0.0,1
2017.0,nov,11/1/2017,26,45,0,0,0.0,1
2017.0,nov,11/1/2017,26,51,4,11,0.0,0
2017.0,nov,11/1/2017,26,58,1,2,0.0,1
2017.0,nov,11/1/2017,26,59,1,5,1.0,1
2017.0,nov,11/1/2017,26,63,4,11,0.0,0
2017.0,nov,11/1/2017,26,65,4,11,0.0,0
2017.0,nov,11/1/2017,26,67,4,11,0.0,0
2017.0,nov,11/1/2017,25,0,4,11,0.0,2
2017.0,nov,11/1/2017,25,9,3,9,0.0,2
2017.0,nov,11/1/2017,25,13,4,11,0.0,2
2017.0,nov,11/1/2017,25,15,4,11,0.0,2
2017.0,nov,11/1/2017,25,20,3,10,0.0,2
2017.0,nov,11/1/2017,25,26,4,11,0.0,2
2017.0,nov,11/1/2017,25,33,4,11,0.0,2
2017.0,nov,11/1/2017,25,31,0,0,0.0,1
2017.0,nov,11/1/2017,25,38,0,0,0.0,1
2017.0,nov,11/1/2017,25,39,2,8,0.0,0
2017.0,nov,11/1/2017,25,40,2,7,1.0,0
2017.0,nov,11/1/2017,25,46,3,9,0.0,0
2017.0,nov,11/1/2017,25,58,1,2,0.0,1
2017.0,nov,11/1/2017,25,59,1,5,0.0,1
2017.0,nov,11/1/2017,25,63,4,11,0.0,0
2017.0,nov,11/1/2017,27,0,4,11,0.0,2
2017.0,nov,11/1/2017,27,1,4,11,0.0,2
2017.0,nov,11/1/2017,27,2,4,11,0.0,2
2017.0,nov,11/1/2017,27,3,4,11,0.0,2
2017.0,nov,11/1/2017,27,5,4,11,0.0,2
2017.0,nov,11/1/2017,27,9,3,9,0.0,2
2017.0,nov,11/1/2017,27,10,4,11,0.0,2
2017.0,nov,11/1/2017,27,13,4,11,0.0,2
2017.0,nov,11/1/2017,27,15,4,11,0.0,2
2017.0,nov,11/1/2017,27,16,4,11,0.0,2
2017.0,nov,11/1/2017,27,19,4,11,0.0,2
2017.0,nov,11/1/2017,27,20,3,10,0.0,2
2017.0,nov,11/1/2017,27,18,1,6,508.0,1
2017.0,nov,11/1/2017,27,17,1,3,28.0,1
2017.0,nov,11/1/2017,27,21,4,11,0.0,2
2017.0,nov,11/1/2017,27,22,4,11,0.0,2
2017.0,nov,11/1/2017,27,25,4,11,0.0,2
2017.0,nov,11/1/2017,27,26,4,11,0.0,2
2017.0,nov,11/1/2017,27,27,4,11,0.0,2
2017.0,nov,11/1/2017,27,28,4,11,0.0,2
2017.0,nov,11/1/2017,27,33,4,11,0.0,2
2017.0,nov,11/1/2017,27,31,0,0,7.0,1
2017.0,nov,11/1/2017,27,32,0,0,0.0,1
2017.0,nov,11/1/2017,27,34,4,11,0.0,2
2017.0,nov,11/1/2017,27,38,0,0,0.0,1
2017.0,nov,11/1/2017,27,39,2,8,0.0,0
2017.0,nov,11/1/2017,27,40,2,7,1.0,0
2017.0,nov,11/1/2017,27,42,4,11,0.0,0
2017.0,nov,11/1/2017,27,43,0,1,0.0,1
2017.0,nov,11/1/2017,27,45,0,0,0.0,1
2017.0,nov,11/1/2017,27,46,3,9,0.0,0
2017.0,nov,11/1/2017,27,50,4,11,0.0,0
2017.0,nov,11/1/2017,27,55,4,11,0.0,0
2017.0,nov,11/1/2017,27,58,1,2,1.0,1
2017.0,nov,11/1/2017,27,59,1,5,0.0,1
2017.0,nov,11/1/2017,27,62,4,11,0.0,0
2017.0,nov,11/1/2017,27,63,4,11,0.0,0
2017.0,nov,11/1/2017,27,64,4,11,0.0,0
2017.0,nov,11/1/2017,27,65,4,11,0.0,0
2017.0,nov,11/1/2017,27,66,4,11,0.0,0
2017.0,nov,11/1/2017,27,67,4,11,0.0,0
2017.0,nov,11/1/2017,27,71,4,11,0.0,0
2017.0,nov,11/1/2017,28,2,4,11,0.0,2
2017.0,nov,11/1/2017,28,9,3,9,0.0,2
2017.0,nov,11/1/2017,28,26,4,11,0.0,2
2017.0,nov,11/1/2017,28,30,2,8,0.0,0
2017.0,nov,11/1/2017,28,33,4,11,0.0,2
2017.0,nov,11/1/2017,28,31,0,0,0.0,1
2017.0,nov,11/1/2017,28,39,2,8,0.0,0
2017.0,nov,11/1/2017,28,40,2,7,0.0,0
2017.0,nov,11/1/2017,28,43,0,1,0.0,1
2017.0,nov,11/1/2017,28,45,0,0,0.0,1
2017.0,nov,11/1/2017,29,0,4,11,0.0,2
2017.0,nov,11/1/2017,29,1,4,11,0.0,2
2017.0,nov,11/1/2017,29,2,4,11,0.0,2
2017.0,nov,11/1/2017,29,5,4,11,0.0,2
2017.0,nov,11/1/2017,29,9,3,9,0.0,2
2017.0,nov,11/1/2017,29,11,4,11,0.0,2
2017.0,nov,11/1/2017,29,13,4,11,0.0,2
2017.0,nov,11/1/2017,29,15,4,11,0.0,2
2017.0,nov,11/1/2017,29,19,4,11,0.0,2
2017.0,nov,11/1/2017,29,20,3,10,0.0,2
2017.0,nov,11/1/2017,29,22,4,11,0.0,2
2017.0,nov,11/1/2017,29,23,4,11,0.0,2
2017.0,nov,11/1/2017,29,26,4,11,0.0,2
2017.0,nov,11/1/2017,29,27,4,11,0.0,2
2017.0,nov,11/1/2017,29,33,4,11,0.0,2
2017.0,nov,11/1/2017,29,31,0,0,5.0,1
2017.0,nov,11/1/2017,29,32,0,0,0.0,1
2017.0,nov,11/1/2017,29,38,0,0,0.0,1
2017.0,nov,11/1/2017,29,39,2,8,0.0,0
2017.0,nov,11/1/2017,29,40,2,7,5.0,0
2017.0,nov,11/1/2017,29,45,0,0,0.0,1
2017.0,nov,11/1/2017,29,46,3,9,0.0,0
2017.0,nov,11/1/2017,29,47,3,9,0.0,0
2017.0,nov,11/1/2017,29,50,4,11,0.0,0
2017.0,nov,11/1/2017,29,51,4,11,0.0,0
2017.0,nov,11/1/2017,29,54,4,11,0.0,0
2017.0,nov,11/1/2017,29,55,4,11,0.0,0
2017.0,nov,11/1/2017,29,58,1,2,0.0,1
2017.0,nov,11/1/2017,29,59,1,5,0.0,1
2017.0,nov,11/1/2017,29,60,1,4,0.0,1
2017.0,nov,11/1/2017,29,63,4,11,0.0,0
2017.0,nov,11/1/2017,29,65,4,11,3.0,0
2017.0,nov,11/1/2017,29,66,4,11,3.0,0
2017.0,nov,11/1/2017,29,69,4,11,0.0,0
2017.0,nov,11/1/2017,29,70,4,11,0.0,0
2017.0,nov,11/1/2017,29,71,4,11,0.0,0
2017.0,nov,11/1/2017,30,2,4,11,0.0,2
2017.0,nov,11/1/2017,30,9,3,9,0.0,2
2017.0,nov,11/1/2017,30,21,4,11,0.0,2
2017.0,nov,11/1/2017,30,26,4,11,0.0,2
2017.0,nov,11/1/2017,30,33,4,11,0.0,2
2017.0,nov,11/1/2017,30,31,0,0,0.0,1
2017.0,nov,11/1/2017,30,32,0,0,0.0,1
2017.0,nov,11/1/2017,30,38,0,0,0.0,1
2017.0,nov,11/1/2017,30,39,2,8,0.0,0
2017.0,nov,11/1/2017,30,40,2,7,0.0,0
2017.0,nov,11/1/2017,30,58,1,2,0.0,1
2017.0,nov,11/1/2017,30,59,1,5,0.0,1
2017.0,nov,11/1/2017,32,0,4,11,0.0,2
2017.0,nov,11/1/2017,32,1,4,11,0.0,2
2017.0,nov,11/1/2017,32,2,4,11,0.0,2
2017.0,nov,11/1/2017,32,5,4,11,0.0,2
2017.0,nov,11/1/2017,32,9,3,9,0.0,2
2017.0,nov,11/1/2017,32,13,4,11,0.0,2
2017.0,nov,11/1/2017,32,15,4,11,0.0,2
2017.0,nov,11/1/2017,32,16,4,11,0.0,2
2017.0,nov,11/1/2017,32,20,3,10,0.0,2
2017.0,nov,11/1/2017,32,18,1,6,406.0,1
2017.0,nov,11/1/2017,32,17,1,3,1.0,1
2017.0,nov,11/1/2017,32,21,4,11,0.0,2
2017.0,nov,11/1/2017,32,26,4,11,0.0,2
2017.0,nov,11/1/2017,32,33,4,11,0.0,2
2017.0,nov,11/1/2017,32,31,0,0,8.0,1
2017.0,nov,11/1/2017,32,32,0,0,0.0,1
2017.0,nov,11/1/2017,32,38,0,0,0.0,1
2017.0,nov,11/1/2017,32,39,2,8,0.0,0
2017.0,nov,11/1/2017,32,40,2,7,0.0,0
2017.0,nov,11/1/2017,32,43,0,1,0.0,1
2017.0,nov,11/1/2017,32,45,0,0,0.0,1
2017.0,nov,11/1/2017,32,46,3,9,0.0,0
2017.0,nov,11/1/2017,32,47,3,9,0.0,0
2017.0,nov,11/1/2017,32,58,1,2,0.0,1
2017.0,nov,11/1/2017,32,59,1,5,0.0,1
2017.0,nov,11/1/2017,32,63,4,11,0.0,0
2017.0,nov,11/1/2017,32,66,4,11,0.0,0
2017.0,nov,11/1/2017,31,0,4,11,0.0,2
2017.0,nov,11/1/2017,31,1,4,11,0.0,2
2017.0,nov,11/1/2017,31,2,4,11,0.0,2
2017.0,nov,11/1/2017,31,5,4,11,0.0,2
2017.0,nov,11/1/2017,31,7,4,11,0.0,2
2017.0,nov,11/1/2017,31,9,3,9,0.0,2
2017.0,nov,11/1/2017,31,10,4,11,0.0,2
2017.0,nov,11/1/2017,31,12,4,11,0.0,2
2017.0,nov,11/1/2017,31,13,4,11,0.0,2
2017.0,nov,11/1/2017,31,15,4,11,0.0,2
2017.0,nov,11/1/2017,31,19,4,11,0.0,2
2017.0,nov,11/1/2017,31,20,3,10,0.0,2
2017.0,nov,11/1/2017,31,18,1,6,4799.0,3
2017.0,nov,11/1/2017,31,17,1,3,23.0,1
2017.0,nov,11/1/2017,31,21,4,11,0.0,2
2017.0,nov,11/1/2017,31,25,4,11,0.0,2
2017.0,nov,11/1/2017,31,26,4,11,0.0,2
2017.0,nov,11/1/2017,31,27,4,11,0.0,2
2017.0,nov,11/1/2017,31,33,4,11,0.0,2
2017.0,nov,11/1/2017,31,31,0,0,28.0,1
2017.0,nov,11/1/2017,31,32,0,0,0.0,1
2017.0,nov,11/1/2017,31,36,4,11,0.0,0
2017.0,nov,11/1/2017,31,38,0,0,10.0,1
2017.0,nov,11/1/2017,31,39,2,8,0.0,0
2017.0,nov,11/1/2017,31,40,2,7,0.0,0
2017.0,nov,11/1/2017,31,42,4,11,0.0,0
2017.0,nov,11/1/2017,31,43,0,1,0.0,1
2017.0,nov,11/1/2017,31,45,0,0,0.0,1
2017.0,nov,11/1/2017,31,46,3,9,0.0,0
2017.0,nov,11/1/2017,31,47,3,9,0.0,0
2017.0,nov,11/1/2017,31,50,4,11,0.0,0
2017.0,nov,11/1/2017,31,51,4,11,0.0,0
2017.0,nov,11/1/2017,31,58,1,2,1.0,1
2017.0,nov,11/1/2017,31,59,1,5,3.0,1
2017.0,nov,11/1/2017,31,60,1,4,0.0,1
2017.0,nov,11/1/2017,31,63,4,11,0.0,0
2017.0,nov,11/1/2017,31,64,4,11,0.0,0
2017.0,nov,11/1/2017,31,65,4,11,0.0,0
2017.0,nov,11/1/2017,31,66,4,11,0.0,0
2017.0,nov,11/1/2017,31,69,4,11,0.0,0
2017.0,nov,11/1/2017,31,70,4,11,0.0,0
2017.0,nov,11/1/2017,31,71,4,11,0.0,0
2017.0,nov,11/1/2017,33,0,4,11,0.0,2
2017.0,nov,11/1/2017,33,1,4,11,0.0,2
2017.0,nov,11/1/2017,33,2,4,11,0.0,2
2017.0,nov,11/1/2017,33,5,4,11,0.0,2
2017.0,nov,11/1/2017,33,9,3,9,0.0,2
2017.0,nov,11/1/2017,33,10,4,11,0.0,2
2017.0,nov,11/1/2017,33,13,4,11,0.0,2
2017.0,nov,11/1/2017,33,15,4,11,0.0,2
2017.0,nov,11/1/2017,33,16,4,11,0.0,2
2017.0,nov,11/1/2017,33,19,4,11,0.0,2
2017.0,nov,11/1/2017,33,20,3,10,0.0,2
2017.0,nov,11/1/2017,33,18,1,6,239.0,1
2017.0,nov,11/1/2017,33,17,1,3,5.0,1
2017.0,nov,11/1/2017,33,21,4,11,0.0,2
2017.0,nov,11/1/2017,33,22,4,11,0.0,2
2017.0,nov,11/1/2017,33,23,4,11,0.0,2
2017.0,nov,11/1/2017,33,26,4,11,0.0,2
2017.0,nov,11/1/2017,33,27,4,11,0.0,2
2017.0,nov,11/1/2017,33,28,4,11,0.0,2
2017.0,nov,11/1/2017,33,30,2,8,0.0,0
2017.0,nov,11/1/2017,33,33,4,11,0.0,2
2017.0,nov,11/1/2017,33,31,0,0,0.0,1
2017.0,nov,11/1/2017,33,32,0,0,0.0,1
2017.0,nov,11/1/2017,33,38,0,0,0.0,1
2017.0,nov,11/1/2017,33,39,2,8,0.0,0
2017.0,nov,11/1/2017,33,40,2,7,0.0,0
2017.0,nov,11/1/2017,33,45,0,0,0.0,1
2017.0,nov,11/1/2017,33,46,3,9,0.0,0
2017.0,nov,11/1/2017,33,47,3,9,0.0,0
2017.0,nov,11/1/2017,33,58,1,2,0.0,1
2017.0,nov,11/1/2017,33,59,1,5,0.0,1
2017.0,nov,11/1/2017,33,63,4,11,0.0,0
2017.0,nov,11/1/2017,33,66,4,11,0.0,0
2017.0,nov,11/1/2017,33,70,4,11,0.0,0
2017.0,nov,11/1/2017,13,0,4,11,0.0,2
2017.0,nov,11/1/2017,13,1,4,11,0.0,2
2017.0,nov,11/1/2017,13,2,4,11,0.0,2
2017.0,nov,11/1/2017,13,9,3,9,0.0,2
2017.0,nov,11/1/2017,13,12,4,11,0.0,2
2017.0,nov,11/1/2017,13,16,4,11,0.0,2
2017.0,nov,11/1/2017,13,20,3,10,0.0,2
2017.0,nov,11/1/2017,13,21,4,11,0.0,2
2017.0,nov,11/1/2017,13,26,4,11,0.0,2
2017.0,nov,11/1/2017,13,33,4,11,0.0,2
2017.0,nov,11/1/2017,13,31,0,0,0.0,1
2017.0,nov,11/1/2017,13,32,0,0,0.0,1
2017.0,nov,11/1/2017,13,38,0,0,0.0,1
2017.0,nov,11/1/2017,13,39,2,8,0.0,0
2017.0,nov,11/1/2017,13,40,2,7,0.0,0
2017.0,nov,11/1/2017,13,46,3,9,0.0,0
2017.0,nov,11/1/2017,13,50,4,11,0.0,0
2017.0,nov,11/1/2017,13,58,1,2,0.0,1
2017.0,nov,11/1/2017,13,59,1,5,0.0,1
2017.0,nov,11/1/2017,13,63,4,11,0.0,0
2018.0,nov,11/1/2018,2,0,4,11,0.0,2
2018.0,nov,11/1/2018,2,2,4,11,0.0,2
2018.0,nov,11/1/2018,2,9,3,9,0.0,2
2018.0,nov,11/1/2018,2,14,4,11,0.0,2
2018.0,nov,11/1/2018,2,16,4,11,0.0,2
2018.0,nov,11/1/2018,2,21,4,11,0.0,2
2018.0,nov,11/1/2018,2,22,4,11,0.0,2
2018.0,nov,11/1/2018,2,26,4,11,0.0,2
2018.0,nov,11/1/2018,2,33,4,11,0.0,2
2018.0,nov,11/1/2018,2,31,0,0,0.0,1
2018.0,nov,11/1/2018,2,38,0,0,0.0,1
2018.0,nov,11/1/2018,2,39,2,8,0.0,0
2018.0,nov,11/1/2018,2,40,2,7,0.0,0
2018.0,nov,11/1/2018,2,45,0,0,0.0,1
2018.0,nov,11/1/2018,2,47,3,9,0.0,0
2018.0,nov,11/1/2018,2,59,1,5,0.0,1
2018.0,nov,11/1/2018,2,60,1,4,0.0,1
2018.0,nov,11/1/2018,2,63,4,11,0.0,0
2018.0,nov,11/1/2018,2,66,4,11,0.0,0
2018.0,nov,11/1/2018,3,1,4,11,0.0,2
2018.0,nov,11/1/2018,3,2,4,11,0.0,2
2018.0,nov,11/1/2018,3,5,4,11,0.0,2
2018.0,nov,11/1/2018,3,6,4,11,0.0,2
2018.0,nov,11/1/2018,3,9,3,9,0.0,2
2018.0,nov,11/1/2018,3,10,4,11,0.0,2
2018.0,nov,11/1/2018,3,11,4,11,0.0,2
2018.0,nov,11/1/2018,3,12,4,11,0.0,2
2018.0,nov,11/1/2018,3,13,4,11,0.0,2
2018.0,nov,11/1/2018,3,15,4,11,0.0,2
2018.0,nov,11/1/2018,3,16,4,11,0.0,2
2018.0,nov,11/1/2018,3,18,1,6,802.0,1
2018.0,nov,11/1/2018,3,17,1,3,4.0,1
2018.0,nov,11/1/2018,3,21,4,11,0.0,2
2018.0,nov,11/1/2018,3,22,4,11,0.0,2
2018.0,nov,11/1/2018,3,26,4,11,0.0,2
2018.0,nov,11/1/2018,3,33,4,11,0.0,2
2018.0,nov,11/1/2018,3,31,0,0,14.0,1
2018.0,nov,11/1/2018,3,38,0,0,0.0,1
2018.0,nov,11/1/2018,3,39,2,8,0.0,0
2018.0,nov,11/1/2018,3,40,2,7,0.0,0
2018.0,nov,11/1/2018,3,47,3,9,0.0,0
2018.0,nov,11/1/2018,3,58,1,2,0.0,1
2018.0,nov,11/1/2018,3,59,1,5,0.0,1
2018.0,nov,11/1/2018,3,60,1,4,0.0,1
2018.0,nov,11/1/2018,3,63,4,11,0.0,0
2018.0,nov,11/1/2018,3,65,4,11,0.0,0
2018.0,nov,11/1/2018,3,66,4,11,0.0,0
2018.0,nov,11/1/2018,3,71,4,11,0.0,0
2018.0,nov,11/1/2018,0,21,4,11,0.0,2
2018.0,nov,11/1/2018,0,26,4,11,0.0,2
2018.0,nov,11/1/2018,0,33,4,11,0.0,2
2018.0,nov,11/1/2018,0,31,0,0,0.0,1
2018.0,nov,11/1/2018,0,38,0,0,0.0,1
2018.0,nov,11/1/2018,0,39,2,8,0.0,0
2018.0,nov,11/1/2018,0,40,2,7,0.0,0
2018.0,nov,11/1/2018,0,43,0,1,0.0,1
2018.0,nov,11/1/2018,0,46,3,9,0.0,0
2018.0,nov,11/1/2018,0,59,1,5,0.0,1
2018.0,nov,11/1/2018,1,0,4,11,0.0,2
2018.0,nov,11/1/2018,1,1,4,11,1.0,2
2018.0,nov,11/1/2018,1,2,4,11,0.0,2
2018.0,nov,11/1/2018,1,3,4,11,0.0,2
2018.0,nov,11/1/2018,1,5,4,11,0.0,2
2018.0,nov,11/1/2018,1,9,3,9,0.0,2
2018.0,nov,11/1/2018,1,11,4,11,0.0,2
2018.0,nov,11/1/2018,1,15,4,11,0.0,2
2018.0,nov,11/1/2018,1,20,3,10,0.0,2
2018.0,nov,11/1/2018,1,18,1,6,7.0,1
2018.0,nov,11/1/2018,1,17,1,3,4.0,1
2018.0,nov,11/1/2018,1,21,4,11,0.0,2
2018.0,nov,11/1/2018,1,23,4,11,0.0,2
2018.0,nov,11/1/2018,1,24,4,11,0.0,2
2018.0,nov,11/1/2018,1,25,4,11,0.0,2
2018.0,nov,11/1/2018,1,26,4,11,0.0,2
2018.0,nov,11/1/2018,1,27,4,11,0.0,2
2018.0,nov,11/1/2018,1,33,4,11,0.0,2
2018.0,nov,11/1/2018,1,31,0,0,149.0,1
2018.0,nov,11/1/2018,1,32,0,0,0.0,1
2018.0,nov,11/1/2018,1,36,4,11,0.0,0
2018.0,nov,11/1/2018,1,39,2,8,0.0,0
2018.0,nov,11/1/2018,1,40,2,7,12.0,0
2018.0,nov,11/1/2018,1,46,3,9,0.0,0
2018.0,nov,11/1/2018,1,50,4,11,0.0,0
2018.0,nov,11/1/2018,1,54,4,11,0.0,0
2018.0,nov,11/1/2018,1,55,4,11,0.0,0
2018.0,nov,11/1/2018,1,59,1,5,1.0,1
2018.0,nov,11/1/2018,1,63,4,11,0.0,0
2018.0,nov,11/1/2018,1,65,4,11,0.0,0
2018.0,nov,11/1/2018,1,66,4,11,0.0,0
2018.0,nov,11/1/2018,1,71,4,11,0.0,0
2018.0,nov,11/1/2018,4,1,4,11,0.0,2
2018.0,nov,11/1/2018,4,2,4,11,0.0,2
2018.0,nov,11/1/2018,4,9,3,9,0.0,2
2018.0,nov,11/1/2018,4,13,4,11,0.0,2
2018.0,nov,11/1/2018,4,16,4,11,0.0,2
2018.0,nov,11/1/2018,4,18,1,6,933.0,1
2018.0,nov,11/1/2018,4,17,1,3,8.0,1
2018.0,nov,11/1/2018,4,23,4,11,0.0,2
2018.0,nov,11/1/2018,4,26,4,11,0.0,2
2018.0,nov,11/1/2018,4,28,4,11,0.0,2
2018.0,nov,11/1/2018,4,33,4,11,0.0,2
2018.0,nov,11/1/2018,4,31,0,0,130.0,1
2018.0,nov,11/1/2018,4,32,0,0,0.0,1
2018.0,nov,11/1/2018,4,38,0,0,0.0,1
2018.0,nov,11/1/2018,4,39,2,8,0.0,0
2018.0,nov,11/1/2018,4,40,2,7,0.0,0
2018.0,nov,11/1/2018,4,43,0,1,0.0,1
2018.0,nov,11/1/2018,4,45,0,0,0.0,1
2018.0,nov,11/1/2018,4,46,3,9,0.0,0
2018.0,nov,11/1/2018,4,51,4,11,0.0,0
2018.0,nov,11/1/2018,4,58,1,2,0.0,1
2018.0,nov,11/1/2018,4,59,1,5,0.0,1
2018.0,nov,11/1/2018,4,63,4,11,0.0,0
2018.0,nov,11/1/2018,4,64,4,11,0.0,0
2018.0,nov,11/1/2018,4,65,4,11,0.0,0
2018.0,nov,11/1/2018,4,66,4,11,0.0,0
2018.0,nov,11/1/2018,6,0,4,11,0.0,2
2018.0,nov,11/1/2018,6,1,4,11,0.0,2
2018.0,nov,11/1/2018,6,2,4,11,0.0,2
2018.0,nov,11/1/2018,6,5,4,11,0.0,2
2018.0,nov,11/1/2018,6,9,3,9,0.0,2
2018.0,nov,11/1/2018,6,10,4,11,0.0,2
2018.0,nov,11/1/2018,6,12,4,11,0.0,2
2018.0,nov,11/1/2018,6,13,4,11,0.0,2
2018.0,nov,11/1/2018,6,15,4,11,0.0,2
2018.0,nov,11/1/2018,6,16,4,11,0.0,2
2018.0,nov,11/1/2018,6,19,4,11,0.0,2
2018.0,nov,11/1/2018,6,20,3,10,0.0,2
2018.0,nov,11/1/2018,6,18,1,6,114.0,1
2018.0,nov,11/1/2018,6,17,1,3,27.0,1
2018.0,nov,11/1/2018,6,22,4,11,0.0,2
2018.0,nov,11/1/2018,6,26,4,11,0.0,2
2018.0,nov,11/1/2018,6,27,4,11,0.0,2
2018.0,nov,11/1/2018,6,33,4,11,0.0,2
2018.0,nov,11/1/2018,6,31,0,0,95.0,1
2018.0,nov,11/1/2018,6,32,0,0,0.0,1
2018.0,nov,11/1/2018,6,38,0,0,25.0,1
2018.0,nov,11/1/2018,6,39,2,8,0.0,0
2018.0,nov,11/1/2018,6,40,2,7,0.0,0
2018.0,nov,11/1/2018,6,45,0,0,0.0,1
2018.0,nov,11/1/2018,6,47,3,9,0.0,0
2018.0,nov,11/1/2018,6,50,4,11,0.0,0
2018.0,nov,11/1/2018,6,51,4,11,0.0,0
2018.0,nov,11/1/2018,6,55,4,11,0.0,0
2018.0,nov,11/1/2018,6,58,1,2,0.0,1
2018.0,nov,11/1/2018,6,59,1,5,1.0,1
2018.0,nov,11/1/2018,6,60,1,4,2.0,1
2018.0,nov,11/1/2018,6,63,4,11,0.0,0
2018.0,nov,11/1/2018,6,65,4,11,0.0,0
2018.0,nov,11/1/2018,6,66,4,11,0.0,0
2018.0,nov,11/1/2018,6,71,4,11,0.0,0
2018.0,nov,11/1/2018,5,0,4,11,0.0,2
2018.0,nov,11/1/2018,5,1,4,11,0.0,2
2018.0,nov,11/1/2018,5,2,4,11,0.0,2
2018.0,nov,11/1/2018,5,9,3,9,0.0,2
2018.0,nov,11/1/2018,5,12,4,11,0.0,2
2018.0,nov,11/1/2018,5,13,4,11,0.0,2
2018.0,nov,11/1/2018,5,19,4,11,0.0,2
2018.0,nov,11/1/2018,5,20,3,10,0.0,2
2018.0,nov,11/1/2018,5,18,1,6,8.0,1
2018.0,nov,11/1/2018,5,17,1,3,1.0,1
2018.0,nov,11/1/2018,5,26,4,11,0.0,2
2018.0,nov,11/1/2018,5,31,0,0,6.0,1
2018.0,nov,11/1/2018,5,38,0,0,0.0,1
2018.0,nov,11/1/2018,5,39,2,8,0.0,0
2018.0,nov,11/1/2018,5,40,2,7,0.0,0
2018.0,nov,11/1/2018,5,45,0,0,0.0,1
2018.0,nov,11/1/2018,5,58,1,2,0.0,1
2018.0,nov,11/1/2018,5,59,1,5,0.0,1
2018.0,nov,11/1/2018,7,1,4,11,0.0,2
2018.0,nov,11/1/2018,7,5,4,11,0.0,2
2018.0,nov,11/1/2018,7,9,3,9,0.0,2
2018.0,nov,11/1/2018,7,13,4,11,0.0,2
2018.0,nov,11/1/2018,7,21,4,11,0.0,2
2018.0,nov,11/1/2018,7,23,4,11,0.0,2
2018.0,nov,11/1/2018,7,24,4,11,0.0,2
2018.0,nov,11/1/2018,7,25,4,11,0.0,2
2018.0,nov,11/1/2018,7,26,4,11,0.0,2
